DepositID,AccountNumber,DepositAmount,DepositType,BranchID,DepositTerm,InterestRate,MaturityDate
3242,67239907,210111,Fixed Deposit,1,,6.03,
3243,64814320,399605,Fixed Deposit,5,6,4.27,
3244,13158362,97167,Current Account,6,36,2.99,
3245,17218512,695512,Savings Account,4,36,5.84,2021-07-21
3246,21442470,77016,Fixed Deposit,6,,7.21,
3247,27151257,105859,Savings Account,4,,5.4,
3248,85370985,491371,Current Account,3,6,5.49,2024-02-18
3249,42521351,27583,Savings Account,6,36,7.05,2023-09-24
3250,80111528,986441,Savings Account,7,24,4.43,2023-03-13
3251,29236657,15052,Current Account,6,36,6.68,
3252,71509466,43364,Fixed Deposit,8,36,4.44,2022-03-27
3253,21632103,664103,Current Account,1,6,2.62,2020-10-14
3254,13976162,791965,Recurring Deposit,10,,4.44,
3255,22043500,461974,Recurring Deposit,8,12,6.46,2022-07-16
3256,33592931,624736,Fixed Deposit,4,12,2.83,2020-05-19
3257,36911168,705678,Recurring Deposit,1,12,3.97,
3258,27066088,607370,Current Account,7,6,2.84,
3259,86208598,30397,Recurring Deposit,1,6,3.54,2020-03-22
3260,94174205,774604,Current Account,4,36,3.14,
3261,67339920,992920,Savings Account,3,36,4.79,
3262,19213212,836243,Recurring Deposit,9,,5.32,
3263,57089952,393365,Savings Account,7,36,6.53,2021-11-03
3264,22022056,63251,Current Account,3,,7.15,
3265,26789758,297002,Current Account,6,,6.64,2024-08-28
3266,13941312,408113,Fixed Deposit,2,12,4.18,
3267,97894352,116401,Fixed Deposit,4,,3.66,2022-10-01
3268,45499509,587926,Recurring Deposit,8,12,2.88,2020-01-08
3269,81451022,547194,Current Account,9,24,5.12,
3270,60232496,499841,Fixed Deposit,9,24,6.82,
3271,11547308,28804,Recurring Deposit,5,24,3.55,
3272,76808013,672371,Fixed Deposit,4,24,5.76,
3273,67630840,748178,Recurring Deposit,8,,3.51,
3274,68415071,905130,Savings Account,7,6,5.75,2021-07-09
3275,53634492,687363,Savings Account,5,6,3.38,
3276,40116895,527106,Recurring Deposit,2,6,4.05,2022-11-05
3277,44701832,92539,Savings Account,5,,4.56,
3278,51883522,490275,Fixed Deposit,3,12,5.34,2022-12-02
3279,61249115,554943,Recurring Deposit,2,24,2.87,
3280,16174484,387325,Savings Account,1,6,2.66,2020-07-16
3281,50998348,104584,Fixed Deposit,1,36,6.3,
3282,97924901,708871,Current Account,10,36,7.47,
3283,33851074,769130,Current Account,2,36,4.15,2021-10-09
3284,29371183,723025,Fixed Deposit,10,12,4.97,2022-04-22
3285,69029762,373758,Recurring Deposit,6,24,3.66,
3286,66232116,360547,Recurring Deposit,6,6,5.51,
3287,39361875,784060,Fixed Deposit,2,36,4.52,
3288,95095796,293149,Current Account,4,36,5.26,2022-06-15
3289,50244616,137651,Fixed Deposit,9,36,2.74,
3290,61381143,136462,Fixed Deposit,6,24,5.24,2022-03-05
3291,13376007,941113,Recurring Deposit,5,36,7.02,
3292,24370816,386174,Current Account,2,36,3.3,2024-09-02
3293,93488692,748694,Savings Account,5,12,4.31,
3294,21826271,72366,Savings Account,8,12,4.31,
3295,54680584,422197,Recurring Deposit,7,,3.86,
3296,41755622,794308,Current Account,2,12,3,2023-05-25
3297,10918529,637226,Current Account,3,24,7.38,
3298,59117104,491730,Fixed Deposit,9,36,3.72,2024-02-03
3299,77004252,742653,Recurring Deposit,4,36,7.46,
3300,94009764,573111,Recurring Deposit,2,24,2.95,2021-03-13
3301,37508972,875473,Current Account,1,6,3.14,2021-07-15
3302,51490410,947035,Recurring Deposit,2,36,2.55,2024-07-15
3303,76010706,715636,Current Account,10,12,5.39,2024-07-23
3304,29985122,500578,Recurring Deposit,6,,6.05,
3305,44825874,500702,Fixed Deposit,7,12,5.38,
3306,41524851,952804,Fixed Deposit,10,6,3.73,
3307,56938936,216490,Savings Account,6,6,5.16,2021-12-11
3308,84938356,748620,Current Account,3,6,6.54,
3309,66620520,119595,Current Account,5,12,4.9,2020-01-03
3310,21150024,265474,Savings Account,5,,2.76,
3311,75923591,304080,Savings Account,3,36,7.24,2022-07-23
3312,65006761,558141,Savings Account,4,6,4.94,
3313,81774011,864054,Savings Account,2,12,4.8,
3314,32693121,948646,Current Account,7,24,5.07,2023-12-27
3315,31901903,762739,Recurring Deposit,2,24,2.74,2022-01-19
3316,52661147,726339,Recurring Deposit,7,6,6.5,2021-12-26
3317,23630720,369690,Savings Account,5,12,5.92,2020-07-24
3318,26940639,779556,Current Account,9,36,3.29,
3319,71585442,347536,Recurring Deposit,4,6,3.54,
3320,99681400,823571,Current Account,3,6,3.92,2022-02-24
3321,34598469,838712,Savings Account,7,6,2.98,
3322,62914143,734702,Current Account,5,,6.92,
3323,70809112,829171,Current Account,2,6,6.55,
3324,10509134,143287,Recurring Deposit,5,24,5.18,
3325,78368892,558541,Savings Account,2,6,7.22,
3326,62611284,627131,Fixed Deposit,6,12,5.51,
3327,66144019,866661,Current Account,2,6,5.16,2023-01-27
3328,61999551,149856,Fixed Deposit,5,24,3.38,
3329,57121480,527909,Savings Account,10,,4.69,2022-05-07
3330,63712506,790680,Current Account,6,12,4.32,
3331,30487363,125102,Savings Account,10,6,6.87,2023-03-20
3332,27451259,868263,Savings Account,7,24,3.15,
3333,47052406,309544,Fixed Deposit,5,24,4.47,
3334,20279520,18763,Current Account,10,6,6.2,2020-09-17
3335,93403051,682313,Fixed Deposit,5,6,5.18,
3336,69314812,461223,Fixed Deposit,2,,4.32,2023-03-07
3337,64864149,949439,Savings Account,10,12,5.38,
3338,83253030,213592,Savings Account,5,12,3.23,2024-02-07
3339,69323945,585825,Recurring Deposit,8,,4.17,2022-06-27
3340,78536500,785686,Savings Account,6,6,6.03,
3341,46180065,881915,Current Account,9,36,7.46,
3342,93690835,699131,Fixed Deposit,10,6,5.52,2021-09-07
3343,49386435,363267,Savings Account,7,6,6.78,
3344,73525919,295273,Current Account,9,6,7.13,
3345,72690620,553503,Savings Account,3,,5.93,
3346,20807157,571185,Fixed Deposit,9,12,5.17,2021-04-07
3347,98904677,302737,Recurring Deposit,10,6,4.71,
3348,31427013,381068,Fixed Deposit,8,36,5.52,
3349,87602153,273898,Savings Account,9,36,5.96,2023-01-16
3350,18065079,225722,Recurring Deposit,6,,6.67,
3351,95780153,498366,Recurring Deposit,5,12,6.63,2020-10-15
3352,37876148,324479,Savings Account,7,,7.46,2020-12-21
3353,58533885,557184,Savings Account,7,36,4.91,2022-03-21
3354,12019270,769598,Savings Account,2,24,3.05,
3355,14898870,728441,Savings Account,7,,5.45,
3356,65402520,848610,Current Account,6,,6.87,
3357,24610015,385860,Recurring Deposit,5,12,3.66,2023-11-23
3358,78485923,720882,Fixed Deposit,7,12,6.43,2024-06-22
3359,50709319,642529,Recurring Deposit,7,36,6.44,
3360,77189199,811046,Current Account,4,6,5.86,
3361,85916943,258260,Savings Account,1,,2.6,
3362,74877175,264535,Current Account,5,6,4.87,
3363,50444791,556769,Savings Account,7,36,4.18,
3364,29538668,710401,Current Account,9,12,4,
3365,26851582,514553,Recurring Deposit,10,12,7.02,
3366,41580556,762221,Savings Account,10,12,3.48,2024-05-25
3367,52037932,578991,Recurring Deposit,4,6,5.92,
3368,46490475,55377,Current Account,6,24,3.4,
3369,38115244,416373,Fixed Deposit,1,6,4.86,
3370,51285310,859934,Savings Account,3,36,3.47,
3371,17200455,514368,Recurring Deposit,8,6,4.76,
3372,51236861,849796,Fixed Deposit,6,36,5.33,2023-12-20
3373,66274290,981393,Current Account,9,36,6.82,2022-09-11
3374,60788484,969457,Current Account,8,36,4.13,2021-10-25
3375,83508869,725145,Fixed Deposit,3,,3,2020-07-16
3376,30449463,1189,Savings Account,6,24,2.93,2021-02-20
3377,24826072,556467,Fixed Deposit,2,12,4.78,2020-01-26
3378,30242166,879988,Recurring Deposit,7,12,6.03,
3379,21660923,294392,Savings Account,1,24,3.62,
3380,55134525,827780,Savings Account,9,36,4.57,
3381,95523296,775012,Savings Account,9,12,5.06,2022-06-18
3382,68092604,959711,Savings Account,9,12,6.4,
3383,43927264,258855,Fixed Deposit,2,,2.69,
3384,91148205,256945,Current Account,3,36,4.33,
3385,57819136,479850,Current Account,7,,6.53,2020-02-13
3386,31961637,342826,Fixed Deposit,9,6,4.23,
3387,57904616,770074,Current Account,3,,4.94,
3388,44464147,457858,Recurring Deposit,8,24,2.91,
3389,87152651,79530,Current Account,9,24,7.09,2022-09-28
3390,33094514,811816,Fixed Deposit,3,6,6.81,
3391,12307458,29697,Fixed Deposit,7,12,3.11,
3392,63642721,483822,Fixed Deposit,8,24,7.24,2022-06-05
3393,98573608,663428,Fixed Deposit,8,,4.65,2022-01-27
3394,47099427,346382,Fixed Deposit,1,,6.11,2023-10-01
3395,47990986,177181,Fixed Deposit,4,6,5.66,
3396,96277583,307936,Recurring Deposit,3,36,7.09,2024-03-19
3397,21803296,191917,Recurring Deposit,6,24,3.79,
3398,26606060,800121,Fixed Deposit,6,12,4.93,2023-09-14
3399,23566103,332686,Savings Account,5,36,4.26,2023-08-13
3400,92202870,217950,Current Account,1,,2.76,
3401,76177073,724320,Recurring Deposit,7,12,7.06,
3402,36248260,834056,Savings Account,3,6,5.46,2020-10-21
3403,83377097,612702,Current Account,2,36,4.8,
3404,83877630,843219,Fixed Deposit,5,24,5.08,
3405,20778737,195004,Fixed Deposit,10,12,7.27,2024-05-15
3406,81295976,710681,Savings Account,8,12,4.86,
3407,29696682,892678,Fixed Deposit,3,24,5.39,2021-08-26
3408,72223246,342907,Current Account,2,6,2.53,
3409,43430634,991899,Recurring Deposit,9,,5.73,
3410,10338423,447688,Fixed Deposit,3,12,5.97,
3411,99750066,767685,Recurring Deposit,4,12,5.69,
3412,67584035,714199,Fixed Deposit,2,12,6.71,
3413,41340071,722658,Current Account,9,12,6.49,2020-06-09
3414,51167664,45477,Savings Account,4,12,5.8,2024-06-29
3415,40245603,402386,Savings Account,3,36,6.04,
3416,55280118,57646,Recurring Deposit,1,36,6.98,2023-03-07
3417,88753507,167944,Savings Account,10,12,4.64,2024-04-08
3418,48587625,133713,Savings Account,5,12,5.22,
3419,77168294,958720,Savings Account,5,36,4,
3420,77469937,924091,Savings Account,6,,5.37,
3421,33994116,46174,Fixed Deposit,7,6,5.7,2020-06-09
3422,18693668,257044,Fixed Deposit,7,36,6.25,
3423,80898513,97633,Fixed Deposit,10,24,6.07,2020-07-04
3424,79366029,145134,Current Account,7,,4.74,2020-11-06
3425,47208837,998762,Current Account,5,12,2.82,2024-07-23
3426,88743726,536266,Savings Account,8,6,6.71,
3427,66341306,406478,Savings Account,8,12,4.57,2024-02-01
3428,82053491,644759,Savings Account,5,36,3.39,
3429,13113730,817923,Recurring Deposit,5,6,7.48,2022-01-25
3430,64378553,548331,Savings Account,6,6,5.25,
3431,64378528,533411,Fixed Deposit,9,6,5.65,2020-09-23
3432,44852366,597152,Savings Account,5,12,6.26,
3433,12454378,286694,Current Account,2,36,5.53,
3434,56616057,932539,Current Account,5,,3.09,
3435,23198915,170750,Fixed Deposit,10,24,2.84,2022-08-27
3436,23523308,976007,Savings Account,9,12,6.99,
3437,15871005,624485,Fixed Deposit,9,,5.99,
3438,34393379,659918,Recurring Deposit,9,6,6.06,2021-10-02
3439,22228312,492555,Recurring Deposit,9,36,4.21,
3440,31608767,81610,Savings Account,7,36,2.85,
3441,59804167,144049,Fixed Deposit,1,12,6.24,2020-09-18
3442,51741993,22684,Savings Account,9,12,6.7,
3443,36316515,939906,Recurring Deposit,9,12,6.96,
3444,98115484,377603,Recurring Deposit,6,24,2.89,2022-10-05
3445,47442168,273314,Recurring Deposit,4,24,5.3,
3446,21040982,620920,Savings Account,10,6,3.01,
3447,35030010,682880,Current Account,7,12,7.22,2020-10-13
3448,43169838,933265,Current Account,1,36,7.09,2020-07-20
3449,13933599,544793,Fixed Deposit,9,,5.22,
3450,25899950,576522,Current Account,7,24,5.35,
3451,63881516,770837,Fixed Deposit,3,6,4.66,2022-02-16
3452,16839427,804891,Current Account,5,36,6.69,
3453,51735721,900840,Current Account,3,12,3.91,
3454,92047400,799553,Savings Account,3,36,4.07,2021-12-11
3455,80852543,518287,Savings Account,7,12,2.75,2023-09-07
3456,66892740,723980,Fixed Deposit,8,36,6.48,
3457,10562544,550297,Recurring Deposit,6,,6.37,
3458,42174333,286150,Recurring Deposit,5,12,4.54,2024-02-04
3459,76662088,859322,Recurring Deposit,10,24,6.2,2024-07-19
3460,29096178,699818,Current Account,1,24,7.11,2023-07-05
3461,23486212,870984,Current Account,7,36,6.17,2021-06-14
3462,96148994,277695,Recurring Deposit,10,36,3.05,2020-11-18
3463,77811681,794220,Savings Account,6,,5.21,
3464,61680611,934625,Current Account,8,12,3.38,2020-02-15
3465,17096276,970002,Current Account,8,24,5.51,2024-02-18
3466,17845585,494707,Savings Account,1,36,7.27,
3467,37197311,237080,Recurring Deposit,8,24,3.11,
3468,31898382,846587,Fixed Deposit,9,36,3.56,
3469,18386188,556196,Current Account,4,24,7.26,
3470,37064257,230390,Current Account,7,36,5.98,
3471,24097501,66212,Savings Account,6,6,3.99,2024-08-31
3472,89815860,288345,Savings Account,5,12,6.78,
3473,69957986,455877,Recurring Deposit,2,12,4.47,
3474,83921592,303265,Fixed Deposit,2,12,5.69,
3475,89487318,339640,Fixed Deposit,9,6,4.25,2020-08-29
3476,93603906,831129,Fixed Deposit,7,6,2.83,2024-09-01
3477,91119963,406197,Fixed Deposit,10,36,3.47,2023-11-18
3478,16643596,673971,Fixed Deposit,4,24,7.04,
3479,20761833,261478,Recurring Deposit,8,36,6.7,
3480,22007848,664543,Savings Account,5,24,5.39,2020-10-29
3481,47047110,561898,Fixed Deposit,3,24,5.61,
3482,14353181,323865,Recurring Deposit,2,24,3.74,2020-05-20
3483,11772524,132201,Fixed Deposit,9,6,6.87,2023-06-13
3484,38166476,590956,Fixed Deposit,10,36,3.12,2024-06-17
3485,49971921,19295,Current Account,6,36,5.88,
3486,73732465,54509,Recurring Deposit,5,,4.56,2022-09-21
3487,25673469,204859,Fixed Deposit,1,36,2.98,
3488,42306457,810580,Current Account,6,36,6.95,
3489,24352951,282957,Current Account,4,,6.51,2023-08-07
3490,76623262,967203,Savings Account,10,36,5.62,2022-07-24
3491,23274325,847190,Current Account,3,24,5.4,2021-02-04
3492,89147389,167062,Recurring Deposit,9,24,6.75,2022-10-24
3493,72630658,814193,Savings Account,1,36,5.37,
3494,97541037,328675,Current Account,4,,6.09,2023-11-11
3495,84460758,558280,Savings Account,4,24,5.08,2020-06-13
3496,65692422,752360,Fixed Deposit,8,12,3.43,2023-06-17
3497,16118607,656487,Recurring Deposit,1,36,3.42,
3498,24087799,474478,Fixed Deposit,2,24,5.29,
3499,94602930,711903,Recurring Deposit,7,36,7.39,
3500,62070271,417726,Savings Account,4,12,3.35,
3501,30882678,798460,Fixed Deposit,5,12,6.74,
3502,57617569,895268,Current Account,7,12,4.71,2024-08-29
3503,92790730,836331,Fixed Deposit,6,36,5.41,
3504,16835512,458415,Savings Account,4,6,2.65,2020-01-08
3505,78092243,716663,Fixed Deposit,6,,4.67,2021-03-19
3506,44677903,329532,Current Account,8,6,5.73,
3507,23223422,492592,Current Account,5,,4.89,2023-08-22
3508,88092493,385348,Savings Account,5,36,5.92,
3509,96974990,897321,Fixed Deposit,10,24,6.82,2021-09-06
3510,48238005,131430,Fixed Deposit,3,6,4.16,2022-01-29
3511,95380264,338451,Current Account,1,24,4.46,
3512,72633954,662104,Current Account,6,6,4.38,2020-08-12
3513,80314452,883949,Fixed Deposit,8,6,4.15,2023-03-02
3514,54111562,774457,Savings Account,1,12,4.98,2022-03-28
3515,58943645,837306,Savings Account,6,6,7.3,
3516,11265080,598440,Recurring Deposit,5,6,7.31,2021-07-10
3517,94380849,806906,Savings Account,4,24,5.7,
3518,26170596,259990,Savings Account,1,24,5.32,2021-09-01
3519,20340310,365707,Recurring Deposit,2,12,4.68,2020-02-08
3520,37653284,617257,Recurring Deposit,6,36,4.52,2023-06-09
3521,68726901,815245,Savings Account,2,12,6.77,
3522,55731485,305381,Fixed Deposit,3,24,4.66,2020-04-13
3523,39991874,893910,Fixed Deposit,9,36,3.64,
3524,55324942,818678,Fixed Deposit,6,24,3.78,2020-06-13
3525,81150044,982570,Recurring Deposit,2,36,3.51,2021-07-27
3526,32232961,433482,Recurring Deposit,9,24,7.17,
3527,26022893,733844,Savings Account,6,36,4.85,
3528,13037859,840682,Savings Account,3,6,4.47,
3529,73424351,313354,Fixed Deposit,2,36,5.62,2021-08-29
3530,32342927,833419,Fixed Deposit,2,,6.73,2020-06-17
3531,84908485,616640,Recurring Deposit,9,36,4.8,2021-07-28
3532,80931992,901182,Current Account,8,12,4.15,
3533,69544431,214338,Recurring Deposit,7,6,4.89,
3534,80140337,816331,Fixed Deposit,8,24,5.66,2024-04-09
3535,10464811,862120,Current Account,9,12,3.33,
3536,73306993,882896,Fixed Deposit,4,6,6.81,2023-09-03
3537,28468603,52216,Fixed Deposit,10,6,7.18,2022-11-07
3538,72811481,804513,Current Account,1,12,6.79,
3539,90362099,193539,Recurring Deposit,9,,6.35,2022-11-07
3540,17548149,440696,Current Account,6,,2.7,2020-02-28
3541,40426837,17356,Fixed Deposit,6,24,6.99,
3542,72806952,614910,Fixed Deposit,5,,5.07,
3543,25025823,928269,Recurring Deposit,9,6,3.77,2022-10-11
3544,65767703,984118,Current Account,2,36,6.84,2021-03-05
3545,24198037,101594,Current Account,4,,4.85,
3546,67277680,671292,Fixed Deposit,4,12,3.49,
3547,13689695,16730,Current Account,4,36,3.49,2021-06-06
3548,84158624,44135,Savings Account,1,24,7,2022-06-14
3549,78717559,699116,Recurring Deposit,2,6,6.42,
3550,24907320,410448,Current Account,1,24,3.29,2020-10-23
3551,92620334,839084,Current Account,4,,5.91,
3552,73079869,922306,Savings Account,5,36,5.53,2020-10-24
3553,30753916,407667,Fixed Deposit,10,,2.8,
3554,27418572,401057,Recurring Deposit,6,,5.69,
3555,37219705,654310,Recurring Deposit,2,12,3.33,2022-06-17
3556,89956438,20502,Savings Account,1,36,5.25,2021-04-21
3557,88930579,71667,Fixed Deposit,1,36,3.32,
3558,95059580,153504,Savings Account,10,36,6.68,
3559,61566086,431434,Savings Account,10,12,2.52,2020-03-25
3560,43730822,342694,Savings Account,8,,6.82,
3561,74575071,19530,Recurring Deposit,7,6,4.56,
3562,75821716,229988,Current Account,5,36,5.48,
3563,26188599,284020,Fixed Deposit,5,36,4.38,
3564,81870081,790165,Savings Account,5,24,5.02,
3565,36570477,101539,Savings Account,6,24,5.66,
3566,75117698,607014,Current Account,2,24,6.62,
3567,55479408,503837,Fixed Deposit,10,36,3.27,
3568,40425150,50937,Savings Account,10,12,3.55,2023-06-08
3569,15411441,875700,Fixed Deposit,1,,3.03,2023-06-24
3570,70050178,168023,Savings Account,8,,3.73,2024-02-01
3571,66267470,585629,Current Account,6,24,7.03,
3572,85116051,304238,Savings Account,6,12,5.79,2020-04-23
3573,24232767,671211,Savings Account,8,24,7.37,
3574,10936049,674905,Current Account,6,36,7,
3575,34435837,578906,Current Account,1,12,6.39,
3576,48493103,57338,Recurring Deposit,8,36,4.9,
3577,83421108,659757,Fixed Deposit,4,24,3.66,2020-11-16
3578,12003112,775506,Savings Account,5,12,3.35,2022-09-05
3579,83691032,660767,Savings Account,5,24,6.61,2020-08-22
3580,59168839,686872,Current Account,2,24,6.25,
3581,57230948,758438,Fixed Deposit,6,36,4.12,2022-03-06
3582,72481316,279597,Savings Account,10,6,2.78,2022-09-20
3583,77176147,538358,Savings Account,9,24,3.03,2024-10-25
3584,14224882,873432,Recurring Deposit,4,12,4.13,2021-03-16
3585,11977091,44719,Fixed Deposit,6,12,4.04,
3586,32778954,541436,Recurring Deposit,3,,5.98,
3587,97420280,763415,Recurring Deposit,4,12,5.18,
3588,44479616,67522,Current Account,8,24,5.41,
3589,99809064,459008,Current Account,9,24,6.71,2020-02-29
3590,49347299,170566,Recurring Deposit,7,12,3.1,2020-10-23
3591,36058996,967655,Savings Account,9,6,7.13,2023-06-02
3592,28113144,266198,Current Account,7,24,6.92,
3593,38626933,85472,Current Account,2,24,5.27,
3594,63051082,751304,Current Account,10,,5.01,
3595,34994420,465317,Savings Account,10,6,4.1,2023-08-11
3596,31779411,171734,Savings Account,3,,3.11,
3597,26313047,824508,Recurring Deposit,8,12,4.38,2022-02-15
3598,62439278,191142,Recurring Deposit,6,12,4.17,
3599,88528134,646472,Savings Account,3,24,5.53,2021-10-01
3600,15107177,918711,Savings Account,2,24,3.87,2024-06-01
3601,61600243,539515,Fixed Deposit,7,36,5.71,2021-03-12
3602,90861459,240908,Recurring Deposit,1,6,6.65,2021-02-03
3603,99776851,211552,Recurring Deposit,3,,2.59,
3604,61328440,362510,Recurring Deposit,8,12,6.29,2021-02-25
3605,84019202,505008,Current Account,6,6,6.08,2021-02-28
3606,57299880,82466,Fixed Deposit,10,6,4.91,2022-05-13
