AccountID,AccountNumber,OpenDate,AccountType,BranchID,AccountBalance,Status
1106,57750842,2021-11-01,Fixed Deposit,4,570829,Active
219,57762576,2022-06-07,Savings Account,2,451117,Closed
1989,57766876,2024-08-10,Recurring Deposit,8,479852,Active
4049,57767782,2022-04-13,Current Account,10,430781,Closed
2719,57794863,2024-05-04,Fixed Deposit,5,482328,Active
7,57804260,2022-11-28,Savings Account,4,511738,Active
1114,57813594,2020-04-01,Savings Account,3,447713,Active
2259,57813783,2024-07-30,Recurring Deposit,3,624988,Active
487,57817462,2022-12-30,Current Account,7,828433,Active
3385,57819136,2021-03-24,Current Account,7,364080,Closed
2188,57836153,2020-02-28,Fixed Deposit,7,665798,Closed
3615,57849601,2020-11-22,Savings Account,5,240233,Closed
2179,57864995,2023-06-19,Savings Account,3,518342,Closed
3387,57904616,2020-01-09,Current Account,3,736284,Active
2531,57924903,2021-05-02,Fixed Deposit,1,514730,Active
544,57930481,2021-10-06,Recurring Deposit,3,728726,Active
1993,57974300,2022-08-07,Savings Account,8,442217,Active
4106,57985641,2021-03-21,Savings Account,8,982035,Closed
806,58016754,2021-09-22,Current Account,10,114887,Closed
4309,58045710,2024-06-17,Recurring Deposit,10,975071,Active
967,58062483,2023-02-21,Current Account,4,865951,Closed
3750,58063777,2020-01-31,Savings Account,4,84046,Closed
3827,58068003,2020-03-01,Savings Account,5,158667,Closed
3198,58118532,2020-10-31,Recurring Deposit,2,579038,Closed
1946,58126351,2020-07-20,Fixed Deposit,2,415446,Closed
1484,58142922,2020-01-10,Fixed Deposit,8,85871,Active
4824,58156318,2021-05-17,Recurring Deposit,1,743927,Active
4569,58175495,2022-05-05,Current Account,5,553116,Active
2936,58196283,2023-05-28,Recurring Deposit,2,154896,Closed
2677,58203522,2020-02-19,Savings Account,5,782751,Closed
194,58207686,2024-01-24,Savings Account,3,217760,Active
4325,58221378,2024-04-28,Fixed Deposit,8,387259,Closed
3039,58221693,2022-12-24,Current Account,10,467231,Closed
1325,58286271,2022-01-22,Savings Account,3,303875,Closed
174,58305167,2024-09-16,Current Account,3,86412,Closed
2814,58370857,2024-05-16,Current Account,7,845625,Closed
397,58384498,2020-06-01,Savings Account,5,596804,Active
1133,58384982,2024-07-21,Recurring Deposit,6,86284,Closed
2889,58391653,2021-07-24,Current Account,3,791862,Closed
1414,58414556,2022-12-11,Current Account,6,378161,Active
4409,58493738,2022-12-26,Savings Account,1,587217,Closed
773,58524020,2021-03-17,Recurring Deposit,3,350234,Closed
3353,58533885,2021-09-08,Savings Account,7,800952,Active
3761,58540351,2023-10-11,Fixed Deposit,3,756314,Active
282,58542593,2022-12-09,Savings Account,10,88721,Closed
4511,58588461,2021-04-19,Savings Account,2,704726,Active
281,58593635,2022-09-08,Recurring Deposit,9,215990,Closed
3727,58624477,2022-08-07,Fixed Deposit,6,577214,Closed
4346,58642195,2020-04-16,Current Account,8,797850,Active
501,58687226,2024-02-22,Recurring Deposit,1,293750,Active
3141,58723563,2022-01-10,Savings Account,3,653433,Closed
2165,58757651,2024-08-01,Recurring Deposit,2,421199,Closed
4680,58766793,2023-11-26,Fixed Deposit,5,252246,Closed
4068,58773102,2020-02-09,Recurring Deposit,2,401919,Active
626,58800300,2021-06-02,Recurring Deposit,10,855316,Active
3638,58852391,2024-04-23,Savings Account,2,410768,Closed
3515,58943645,2020-09-26,Savings Account,6,362237,Closed
364,58945246,2021-02-20,Recurring Deposit,7,264816,Active
3622,58946134,2023-10-28,Current Account,8,750277,Active
3675,58953018,2021-11-23,Recurring Deposit,4,67474,Closed
1255,59016327,2023-11-16,Recurring Deposit,1,746199,Closed
766,59039804,2024-03-17,Current Account,7,165076,Active
361,59074470,2021-09-24,Savings Account,7,374933,Closed
375,59102796,2022-04-18,Savings Account,7,94857,Closed
3298,59117104,2021-03-31,Fixed Deposit,9,909998,Active
92,59129335,2020-01-24,Current Account,9,799177,Closed
2176,59139993,2024-05-26,Current Account,5,506742,Closed
3580,59168839,2021-07-04,Current Account,2,173009,Active
1210,59205921,2023-12-02,Fixed Deposit,2,154882,Active
2515,59220063,2022-08-24,Current Account,3,447193,Closed
265,59243476,2023-04-19,Recurring Deposit,3,256889,Closed
550,59323356,2020-07-27,Fixed Deposit,8,128603,Active
4651,59357629,2020-11-18,Savings Account,8,313326,Closed
4840,59373927,2021-10-28,Savings Account,9,880453,Active
448,59384436,2023-05-01,Current Account,5,696248,Closed
980,59393042,2024-09-09,Current Account,1,805308,Closed
2154,59424791,2024-07-26,Savings Account,7,164792,Closed
782,59430703,2022-06-20,Current Account,9,706733,Closed
3671,59432517,2024-10-21,Fixed Deposit,6,802638,Active
492,59440487,2020-02-07,Recurring Deposit,2,165191,Active
268,59469218,2023-08-22,Savings Account,2,762389,Closed
1822,59477949,2022-02-28,Current Account,1,511310,Closed
1499,59510965,2021-01-12,Fixed Deposit,2,604013,Active
3126,59577347,2022-07-25,Fixed Deposit,3,981436,Closed
4572,59623397,2024-09-26,Current Account,2,432128,Active
383,59633035,2023-05-13,Savings Account,8,302601,Active
3743,59635288,2024-07-09,Savings Account,2,606636,Active
418,59652384,2020-09-23,Savings Account,2,45624,Closed
55,59666464,2021-05-05,Fixed Deposit,9,128076,Closed
1270,59686746,2022-03-10,Recurring Deposit,9,531701,Closed
1783,59691975,2023-12-31,Fixed Deposit,10,737788,Closed
2422,59715122,2024-07-10,Recurring Deposit,5,762005,Active
3848,59729857,2020-07-26,Fixed Deposit,3,631550,Active
1082,59733577,2022-03-01,Current Account,8,444908,Active
1977,59735453,2023-08-08,Savings Account,2,241372,Closed
2333,59756143,2021-07-14,Fixed Deposit,2,238197,Active
400,59757038,2024-04-12,Savings Account,8,227743,Closed
4427,59759281,2023-08-24,Current Account,8,75206,Closed
2337,59786086,2023-08-28,Savings Account,1,5087,Closed
975,59789640,2023-10-01,Recurring Deposit,5,478531,Active
1147,59792980,2021-05-28,Fixed Deposit,3,932906,Active
3910,59793666,2023-12-01,Fixed Deposit,4,950151,Closed
3441,59804167,2021-01-18,Fixed Deposit,1,114598,Active
434,59823728,2021-08-06,Fixed Deposit,5,48633,Active
2737,59825836,2023-04-02,Recurring Deposit,1,484140,Closed
4084,59848952,2022-01-22,Recurring Deposit,3,632983,Closed
102,59852273,2021-10-19,Savings Account,2,258405,Closed
718,59874049,2020-10-25,Savings Account,3,174769,Active
4179,59888093,2024-01-17,Savings Account,3,815900,Closed
3925,59922138,2021-02-10,Fixed Deposit,7,237037,Closed
1567,59944187,2020-08-31,Savings Account,5,577921,Active
3721,59944565,2022-11-25,Recurring Deposit,8,555705,Closed
2025,59977478,2023-01-29,Savings Account,3,208541,Closed
2086,59978040,2024-08-01,Recurring Deposit,10,119509,Closed
4205,59979600,2023-01-12,Savings Account,9,663611,Active
1572,59994691,2024-04-05,Savings Account,4,209873,Closed
4656,60031940,2020-01-31,Fixed Deposit,3,687544,Closed
198,60053912,2022-02-03,Recurring Deposit,4,907352,Closed
2766,60089292,2021-12-26,Current Account,5,437405,Active
4351,60094372,2021-05-01,Current Account,2,387541,Closed
1302,60103462,2021-03-19,Savings Account,3,866004,Active
2584,60104145,2022-08-06,Fixed Deposit,1,159084,Closed
606,60134200,2021-01-25,Savings Account,9,204172,Closed
4057,60148407,2020-12-19,Fixed Deposit,5,254059,Closed
2431,60152980,2021-10-24,Savings Account,8,574650,Active
381,60178914,2023-10-15,Fixed Deposit,2,393789,Active
4999,60188705,2024-02-02,Recurring Deposit,6,755069,Closed
1452,60223068,2023-11-27,Current Account,5,184257,Closed
2045,60227662,2024-10-04,Current Account,1,155885,Active
4110,60229580,2020-06-21,Fixed Deposit,9,358177,Closed
3270,60232496,2022-11-30,Fixed Deposit,9,115270,Closed
4273,60245981,2023-11-24,Savings Account,1,887916,Active
3935,60304388,2021-04-09,Recurring Deposit,5,499366,Closed
3151,60339944,2023-05-29,Recurring Deposit,3,724732,Active
4635,60355335,2024-02-19,Fixed Deposit,8,339197,Closed
127,60390396,2022-08-18,Current Account,8,842338,Active
2525,60408631,2023-04-11,Current Account,6,943053,Active
1419,60422980,2022-03-01,Recurring Deposit,2,491844,Closed
2911,60442729,2023-06-28,Current Account,9,270112,Closed
798,60462544,2024-10-04,Recurring Deposit,9,750250,Closed
2285,60475340,2023-12-17,Savings Account,3,680610,Closed
3730,60516941,2024-04-20,Fixed Deposit,9,856311,Active
3985,60564531,2023-09-11,Recurring Deposit,7,223929,Active
1821,60582687,2020-07-26,Current Account,3,705789,Closed
1421,60584537,2022-09-14,Recurring Deposit,9,660394,Active
3050,60587113,2022-08-08,Recurring Deposit,10,912871,Closed
4864,60587354,2024-01-28,Fixed Deposit,2,759186,Active
306,60590529,2023-06-17,Recurring Deposit,2,469869,Active
1533,60597830,2022-01-20,Savings Account,4,654024,Closed
713,60603699,2024-03-11,Fixed Deposit,1,339164,Active
3673,60607732,2021-03-24,Recurring Deposit,5,600969,Closed
3814,60633228,2022-07-22,Fixed Deposit,4,540354,Active
1454,60670300,2022-07-13,Current Account,1,513973,Active
2564,60695510,2020-07-01,Savings Account,9,924730,Active
2049,60711458,2024-01-30,Savings Account,9,868078,Closed
588,60745502,2024-05-20,Savings Account,3,664781,Active
237,60750421,2022-03-17,Recurring Deposit,6,443352,Active
905,60752545,2024-01-27,Recurring Deposit,6,576146,Closed
2555,60762529,2023-01-12,Recurring Deposit,7,207261,Closed
3374,60788484,2024-02-09,Current Account,8,77773,Closed
4574,60801453,2021-08-24,Fixed Deposit,7,770403,Closed
2270,60855083,2022-06-10,Fixed Deposit,3,564177,Active
2491,60883906,2024-02-28,Fixed Deposit,2,68241,Active
2970,60918068,2024-04-06,Fixed Deposit,7,417304,Active
4876,60950884,2023-04-28,Current Account,7,498112,Closed
2535,60980034,2022-01-22,Recurring Deposit,2,984405,Closed
970,61023799,2022-09-12,Savings Account,8,412759,Closed
350,61038473,2022-12-07,Recurring Deposit,6,93401,Active
4830,61053921,2021-12-28,Fixed Deposit,7,52643,Active
2851,61093299,2023-11-21,Savings Account,2,645246,Closed
1909,61112881,2020-10-19,Savings Account,10,454680,Closed
655,61154803,2022-06-20,Savings Account,3,254132,Closed
436,61175454,2022-03-23,Current Account,3,180841,Active
1187,61194546,2022-12-02,Recurring Deposit,1,201053,Closed
2791,61201714,2023-07-09,Savings Account,5,401639,Closed
4979,61202075,2023-07-06,Fixed Deposit,4,910989,Active
1097,61204257,2022-07-10,Fixed Deposit,7,79360,Closed
2265,61206200,2024-03-20,Fixed Deposit,5,741453,Active
114,61233557,2023-08-29,Fixed Deposit,1,218679,Closed
3279,61249115,2024-06-13,Recurring Deposit,2,449428,Active
4297,61298527,2020-04-27,Savings Account,3,485140,Closed
883,61302208,2024-04-14,Recurring Deposit,10,371403,Active
2941,61306730,2022-03-22,Recurring Deposit,3,159552,Closed
408,61312479,2021-10-22,Current Account,5,257995,Active
4440,61314322,2024-09-27,Fixed Deposit,4,20857,Active
3604,61328440,2022-11-25,Recurring Deposit,8,787506,Closed
1426,61338299,2021-02-10,Savings Account,4,894789,Active
2787,61347932,2024-05-05,Recurring Deposit,4,492189,Active
3290,61381143,2021-05-31,Fixed Deposit,6,65494,Active
4219,61418159,2020-08-09,Fixed Deposit,2,881541,Active
273,61427497,2023-10-14,Savings Account,7,667034,Closed
3789,61448694,2024-10-06,Savings Account,1,853855,Active
3737,61452687,2022-04-03,Fixed Deposit,2,510212,Active
2660,61505711,2021-08-17,Savings Account,4,829071,Active
4184,61530317,2021-08-16,Savings Account,3,638927,Active
21,61543109,2024-10-15,Savings Account,9,1527,Closed
3559,61566086,2024-09-27,Savings Account,10,468993,Closed
3762,61576393,2023-06-28,Fixed Deposit,3,529611,Active
3601,61600243,2022-12-06,Fixed Deposit,7,94730,Closed
1825,61602986,2021-07-11,Recurring Deposit,10,422935,Active
3074,61604447,2023-12-20,Savings Account,6,621248,Active
453,61647782,2020-07-05,Current Account,5,470720,Active
4951,61657510,2021-03-08,Savings Account,4,572622,Active
3464,61680611,2022-11-25,Current Account,8,643687,Active
4676,61681710,2023-11-09,Recurring Deposit,3,896915,Closed
1345,61711055,2020-07-17,Current Account,3,331941,Active
312,61719505,2023-07-25,Current Account,7,860094,Active
1728,61722751,2020-11-12,Current Account,7,703395,Closed
753,61723054,2020-10-10,Current Account,3,226240,Closed
1777,61760093,2021-11-20,Savings Account,1,752619,Active
937,61761995,2023-05-12,Recurring Deposit,1,995132,Closed
2524,61785761,2022-03-13,Fixed Deposit,1,479664,Active
767,61823655,2021-03-06,Recurring Deposit,5,53031,Active
954,61824273,2024-01-20,Current Account,9,520004,Closed
1324,61850636,2023-02-21,Fixed Deposit,4,172359,Closed
4862,61856982,2022-01-26,Fixed Deposit,7,331481,Active
405,61896522,2024-08-14,Savings Account,3,864504,Active
252,61955598,2024-03-23,Recurring Deposit,1,138479,Active
4731,61970557,2020-07-22,Fixed Deposit,3,447216,Closed
1994,61996292,2021-01-29,Recurring Deposit,1,312076,Active
3328,61999551,2021-03-24,Fixed Deposit,5,309184,Active
4027,62025032,2023-07-25,Savings Account,7,569928,Closed
4646,62036138,2022-05-22,Savings Account,2,127702,Closed
1611,62038466,2024-03-15,Current Account,10,184993,Closed
1405,62051034,2023-01-20,Fixed Deposit,8,305471,Closed
1140,62061217,2023-01-27,Recurring Deposit,2,189003,Active
3500,62070271,2022-02-27,Savings Account,4,322378,Active
3677,62094564,2023-12-26,Current Account,2,889918,Active
3089,62103937,2022-03-26,Current Account,1,548124,Closed
1598,62112332,2022-06-09,Recurring Deposit,2,276104,Active
4509,62124997,2023-07-08,Current Account,10,212968,Closed
3631,62129520,2024-10-22,Recurring Deposit,8,710843,Active
3100,62144644,2022-03-01,Recurring Deposit,6,659079,Closed
4562,62173273,2021-07-12,Savings Account,4,474648,Closed
2081,62183535,2023-03-18,Current Account,5,164704,Active
3613,62201776,2023-07-08,Fixed Deposit,7,781124,Closed
4498,62222696,2022-08-12,Current Account,10,832502,Closed
648,62222770,2020-08-15,Savings Account,7,156397,Active
859,62264845,2021-03-01,Fixed Deposit,5,311718,Active
1592,62272894,2023-11-26,Recurring Deposit,4,139328,Active
721,62292747,2023-05-18,Fixed Deposit,10,2305,Closed
2759,62314659,2020-08-16,Recurring Deposit,9,128040,Closed
2858,62324453,2021-05-01,Fixed Deposit,3,747554,Active
2323,62326451,2022-06-21,Fixed Deposit,10,48253,Active
1984,62395558,2023-04-07,Recurring Deposit,5,150733,Closed
385,62399178,2023-06-18,Recurring Deposit,7,716225,Closed
3598,62439278,2020-12-29,Recurring Deposit,6,849888,Closed
4767,62446135,2022-04-23,Recurring Deposit,3,162581,Active
594,62447647,2024-01-28,Fixed Deposit,4,431184,Active
1820,62450843,2024-09-28,Current Account,3,692597,Closed
4602,62454278,2023-12-06,Current Account,7,796461,Closed
1218,62458119,2020-12-10,Savings Account,8,784479,Closed
4461,62468705,2020-03-14,Recurring Deposit,5,865292,Closed
2809,62468894,2023-03-06,Savings Account,1,615413,Active
3185,62490143,2023-09-23,Recurring Deposit,1,875606,Active
2385,62508472,2021-04-02,Current Account,6,296139,Active
293,62548420,2024-07-01,Current Account,5,896073,Active
1117,62560511,2023-02-07,Recurring Deposit,5,623775,Closed
4354,62585179,2020-12-14,Fixed Deposit,10,765798,Active
253,62597519,2023-07-06,Fixed Deposit,6,273911,Closed
4956,62601689,2024-09-23,Savings Account,4,151045,Closed
3326,62611284,2020-02-26,Fixed Deposit,6,890529,Active
22,62691474,2023-03-22,Current Account,3,665648,Active
4161,62723649,2021-11-18,Fixed Deposit,1,458325,Active
2538,62732451,2021-06-22,Recurring Deposit,10,203614,Active
404,62751253,2022-02-25,Recurring Deposit,3,161334,Closed
3004,62752683,2020-03-10,Fixed Deposit,2,118740,Active
270,62781957,2022-06-28,Current Account,1,619551,Closed
3842,62799150,2020-09-12,Recurring Deposit,8,838564,Closed
2037,62800537,2020-03-05,Current Account,7,302478,Closed
1002,62810773,2022-03-24,Savings Account,10,515664,Closed
1113,62812300,2021-04-24,Fixed Deposit,8,180972,Active
280,62843719,2022-05-18,Savings Account,2,844421,Closed
275,62881948,2023-02-19,Current Account,7,368281,Closed
4137,62897118,2023-02-03,Fixed Deposit,2,844548,Active
1346,62909020,2020-12-08,Current Account,3,772796,Active
3322,62914143,2023-04-01,Current Account,5,458573,Active
2112,62933653,2023-09-04,Savings Account,7,238883,Closed
4397,62938021,2023-03-03,Savings Account,4,228728,Closed
3796,62939127,2024-10-24,Current Account,4,258278,Active
1923,62948689,2022-01-30,Fixed Deposit,3,278893,Closed
2445,62957459,2021-08-07,Recurring Deposit,6,241501,Active
4040,63033833,2023-02-11,Fixed Deposit,3,425757,Active
46,63048394,2020-05-23,Fixed Deposit,7,916529,Closed
3594,63051082,2020-05-14,Current Account,10,736883,Active
1020,63086054,2022-11-22,Savings Account,6,378136,Active
4199,63086227,2022-10-11,Fixed Deposit,3,103921,Closed
920,63102334,2021-05-16,Savings Account,2,461947,Active
209,63133159,2023-03-22,Savings Account,5,308239,Closed
2704,63136530,2022-03-17,Fixed Deposit,8,59170,Active
1688,63154202,2021-05-02,Current Account,8,294156,Closed
2279,63157438,2023-11-29,Savings Account,10,635331,Active
4634,63174284,2022-08-01,Current Account,9,211094,Active
1177,63183111,2021-02-16,Savings Account,8,564646,Closed
1870,63198173,2022-10-17,Savings Account,8,365889,Closed
4696,63198276,2022-10-16,Current Account,8,146302,Active
662,63207360,2023-12-30,Savings Account,5,845250,Closed
1139,63223875,2020-07-04,Fixed Deposit,5,892838,Closed
1934,63245195,2020-07-21,Current Account,10,721050,Closed
732,63260244,2021-10-11,Current Account,9,126006,Active
437,63294489,2023-02-22,Fixed Deposit,8,522145,Active
640,63297325,2023-04-26,Fixed Deposit,1,107929,Closed
1466,63319462,2024-09-03,Current Account,9,309691,Active
2893,63326235,2021-08-18,Current Account,5,764555,Closed
2273,63350270,2024-04-10,Savings Account,4,420088,Closed
3954,63354321,2023-10-10,Savings Account,9,548755,Active
3232,63362652,2020-11-26,Fixed Deposit,4,790241,Closed
1742,63371598,2023-12-03,Fixed Deposit,8,101462,Closed
4002,63378193,2024-01-20,Savings Account,8,222459,Closed
